state_district,round,mean_wage_wtd,n_obs,ln_wage,year,sector
12_09,2019-20,6624.7249938887535,4,8.79856413963643,2019,rural
12_09,2020-21,5907.264266787307,4,8.683938104208558,2020,rural
12_09,2022-23,13278.786999140375,10,9.493923078432458,2022,rural
12_10,2017-18,25000,1,10.126631103850338,2017,rural
12_10,2020-21,7589.745073307336,3,8.93455328264608,2020,rural
12_10,2021-22,9026.468396344679,11,9.107916473162438,2021,rural
12_10,2022-23,13250.95111552947,3,9.491824611142253,2022,rural
12_11,2018-19,15250,1,9.632334782035558,2018,rural
12_11,2019-20,6343.588748980525,3,8.755199936021215,2019,rural
12_11,2020-21,23550,2,10.066881099444563,2020,rural
12_11,2022-23,19250,2,9.86526633971593,2022,rural
12_12,2021-22,14950,2,9.612466578818832,2021,rural
12_12,2022-23,15350,4,9.638870753015343,2022,rural
12_14,2018-19,30000,2,10.308952660644293,2018,rural
12_14,2019-20,20000,1,9.903487552536127,2019,rural
12_14,2020-21,12000,3,9.392661928770137,2020,rural
12_14,2022-23,11400,3,9.341368634382587,2022,rural
12_15,2017-18,9800.006306462548,2,9.190138308175042,2017,rural
12_15,2018-19,8946.544006397684,22,9.09902259215933,2018,rural
12_15,2019-20,10134.87125344595,11,9.223737355642706,2019,rural
12_15,2020-21,10606.104116374861,4,9.26918497439176,2020,rural
12_15,2021-22,10715.654429881097,16,9.279460982093111,2021,rural
12_15,2022-23,14755.200433607191,18,9.599350871399123,2022,rural
13_01,2017-18,14688.177373269618,7,9.594798188854188,2017,rural
13_01,2018-19,10311.273543896858,12,9.240993094493644,2018,rural
13_01,2019-20,9918.795747919059,9,9.202186796530654,2019,rural
13_01,2020-21,8905.21799544483,12,9.09439267554146,2020,rural
13_01,2022-23,21000,4,9.95227771670556,2022,rural
13_02,2017-18,7860.919973004653,8,8.969658923485564,2017,rural
13_02,2018-19,6776.484452315225,8,8.821213729100192,2018,rural
13_02,2019-20,11652.659734874102,3,9.363289736359256,2019,rural
13_02,2020-21,12695.669638741456,5,9.449016240974615,2020,rural
13_02,2021-22,14256.64630573185,8,9.564978484382443,2021,rural
13_02,2022-23,13900.256641368724,13,9.539662582356158,2022,rural
13_03,2018-19,15000,3,9.615805480084347,2018,rural
13_03,2021-22,13542.857142857143,6,9.5136145391878,2021,rural
13_03,2022-23,13542.857142857143,3,9.5136145391878,2022,rural
13_04,2017-18,12826.213176342555,5,9.459246260211772,2017,rural
13_04,2018-19,9075.911710005661,4,9.11337911799936,2018,rural
13_04,2019-20,10867.470731135672,2,9.293529269612085,2019,rural
13_04,2020-21,10000,5,9.210340371976184,2020,rural
13_04,2021-22,14365.07798245051,4,9.572555400041225,2021,rural
13_05,2017-18,11982.19404738695,13,9.391176997420676,2017,rural
13_05,2018-19,17338.97680057588,7,9.760712240552884,2018,rural
13_05,2019-20,9654.585861006944,35,9.175188300209555,2019,rural
13_05,2020-21,12962.499548250404,33,9.469815817687284,2020,rural
13_05,2021-22,13130.874502219698,42,9.482721568446772,2021,rural
13_05,2022-23,12778.785829955286,42,9.455541717937413,2022,rural
13_06,2021-22,11363.494339439485,7,9.33816124527864,2021,rural
13_06,2022-23,10285.061751168121,12,9.238447806071768,2022,rural
13_07,2017-18,4666.666666666667,3,8.448200319929287,2017,rural
13_07,2018-19,9552.682217138483,7,9.164577254474217,2018,rural
13_07,2019-20,8146.792513197888,9,9.005379572108325,2019,rural
13_07,2020-21,11459.070458814858,13,9.34653687518273,2020,rural
13_07,2021-22,12428.14005142688,13,9.42771853947317,2021,rural
13_07,2022-23,20000,1,9.903487552536127,2022,rural
13_08,2018-19,15000,6,9.615805480084347,2018,rural
13_08,2022-23,20000,3,9.903487552536127,2022,rural
13_09,2017-18,5000,4,8.517193191416238,2017,rural
13_09,2020-21,18290.07683136009,9,9.814113942106546,2020,rural
13_10,2017-18,21686.74024626683,3,9.984456304203162,2017,rural
13_10,2018-19,20336.555153738238,13,9.920175292119282,2018,rural
13_10,2019-20,10226.902565553308,12,9.232777033582895,2019,rural
13_10,2020-21,9728.010533454286,18,9.182764687002884,2020,rural
13_10,2021-22,9897.628807257113,9,9.200050493016048,2021,rural
13_10,2022-23,14058.956606109183,20,9.551014952519143,2022,rural
14_01,2019-20,18300.79910913839,5,9.81470000504216,2019,rural
14_01,2020-21,13000,1,9.472704636443673,2020,rural
14_01,2021-22,17232.9941386173,5,9.754581089156021,2021,rural
14_02,2017-18,4787.319344990552,21,8.473725898049107,2017,rural
14_02,2018-19,12342.34037550801,4,9.42079093713531,2018,rural
14_02,2019-20,14515.38497491665,4,9.582964398664137,2019,rural
14_02,2020-21,16425.58408678608,41,9.706595403559875,2020,rural
14_02,2021-22,14626.5038970337,8,9.590590497379763,2021,rural
14_02,2022-23,15975.32355105297,18,9.678800532627674,2022,rural
14_03,2017-18,9500,1,9.159047077588632,2017,rural
14_03,2018-19,12804.749089230432,6,9.457571403691972,2018,rural
14_03,2019-20,12801.670925074568,3,9.457330982409422,2019,rural
14_03,2020-21,15388.367306526623,20,9.641367133260212,2020,rural
14_03,2021-22,12694.999632145573,9,9.448963465162455,2021,rural
14_04,2017-18,5273.363838968443,36,8.57042373752336,2017,rural
14_04,2018-19,9390.553102755412,65,9.147459473849405,2018,rural
14_04,2019-20,8772.385383942734,52,9.079364041990738,2019,rural
14_04,2020-21,10627.702545155804,102,9.271219318640446,2020,rural
14_04,2021-22,15314.764601580446,115,9.636572648700199,2021,rural
14_04,2022-23,14396.428631527182,73,9.574735443104602,2022,rural
14_05,2017-18,10121.538380192482,62,9.222420945141534,2017,rural
14_05,2018-19,11346.837129500344,137,9.33669431707031,2018,rural
14_05,2019-20,12732.690247915441,142,9.451928000560772,2019,rural
14_05,2020-21,11166.177096488507,159,9.320644586078448,2020,rural
14_05,2021-22,14129.98813523046,165,9.55605463599177,2021,rural
14_05,2022-23,15497.250359872232,139,9.648417891033507,2022,rural
14_06,2017-18,10277.700427093438,178,9.237731820123447,2017,rural
14_06,2018-19,10465.569584882884,346,9.255846061003643,2018,rural
14_06,2019-20,10226.373727682801,354,9.2327253217824925,2019,rural
14_06,2020-21,11901.684599855014,285,9.38443523209355,2020,rural
14_06,2021-22,15176.026885926374,332,9.627472283221502,2021,rural
14_06,2022-23,13118.336777891285,391,9.481766284484289,2022,rural
14_07,2017-18,8948.626246021417,55,9.099255307423142,2017,rural
14_07,2018-19,10314.299926766926,52,9.241286553766047,2018,rural
14_07,2019-20,9081.40127756537,78,9.113983785411408,2019,rural
14_07,2020-21,8713.93236135422,62,9.072678444580959,2020,rural
14_07,2021-22,10015.195765276247,68,9.211858795115688,2021,rural
14_07,2022-23,12957.372378751676,113,9.469420200796888,2022,rural
14_08,2017-18,11224.951066651798,17,9.325894353282628,2017,rural
14_08,2018-19,13623.572009720867,23,9.519556807412854,2018,rural
14_08,2019-20,11059.368437374265,63,9.311033170134321,2019,rural
14_08,2020-21,14950.829390842498,23,9.612522054928332,2020,rural
14_08,2021-22,12217.720238518423,20,9.410642655461755,2021,rural
14_08,2022-23,11885.278725169026,42,9.383055831363563,2022,rural
14_09,2017-18,10535.382001489954,13,9.262494585807762,2017,rural
14_09,2018-19,11318.963690220953,9,9.334234800766241,2018,rural
14_09,2019-20,11974.944387499183,5,9.39057177821816,2019,rural
14_09,2020-21,16745.703181725323,8,9.725896977880511,2020,rural
14_09,2021-22,19639.291714204057,16,9.88528751782659,2021,rural
14_09,2022-23,20877.86081403357,5,9.946444585312895,2022,rural
15_01,2017-18,15416.585779297053,7,9.643199207510397,2017,rural
15_01,2018-19,11052.236125246962,15,9.310388050748754,2018,rural
15_01,2019-20,10365.213277862711,8,9.24621060139361,2019,rural
15_01,2020-21,12366.150209865835,16,9.422718197049901,2020,rural
15_01,2021-22,17556.42916562828,5,9.773175496033847,2021,rural
15_01,2022-23,19578.45492747403,17,9.882185002218792,2022,rural
15_02,2017-18,8503.305198496933,22,9.048210213779043,2017,rural
15_02,2018-19,8008.717280494327,35,8.98828588747516,2018,rural
15_02,2019-20,7599.757558643781,28,8.93587162558715,2019,rural
15_02,2020-21,11168.677356465538,43,9.320868474708906,2020,rural
15_02,2021-22,12352.180315193527,53,9.421587870214477,2021,rural
15_02,2022-23,22575.846437402728,19,10.024635872040879,2022,rural
15_03,2017-18,14295.4761483536,90,9.567698412935764,2017,rural
15_03,2018-19,13564.112457985195,173,9.515182794127202,2018,rural
15_03,2019-20,14228.717628108398,270,9.563017569532448,2019,rural
15_03,2020-21,15943.448090892909,309,9.676803245820151,2020,rural
15_03,2021-22,16054.829066166223,344,9.683764959700586,2021,rural
15_03,2022-23,19450.6039171438,349,9.875633398289176,2022,rural
15_04,2017-18,11503.316642839236,8,9.350390676496133,2017,rural
15_04,2018-19,7176.636357904597,11,8.878586078444679,2018,rural
15_04,2019-20,19745.773359722894,29,9.890694740323841,2019,rural
15_04,2020-21,12471.210645170086,78,9.431178118578362,2020,rural
15_04,2021-22,15119.909855397202,104,9.623767687771123,2021,rural
15_04,2022-23,21602.239944170084,83,9.980552289414652,2022,rural
15_05,2017-18,15756.71517489261,8,9.665021913698691,2017,rural
15_05,2018-19,9183.357125396366,35,9.125148116696858,2018,rural
15_05,2019-20,12995.036166297528,30,9.472322730165025,2019,rural
15_05,2020-21,11275.86090285397,33,9.33041951647629,2020,rural
15_05,2021-22,23738.29343657299,10,10.07484478000997,2021,rural
15_05,2022-23,14761.939181048245,22,9.599807470354586,2022,rural
15_06,2017-18,21030.077243662374,8,9.953708941712462,2017,rural
15_06,2018-19,10949.890447772035,25,9.301084730424922,2018,rural
15_06,2019-20,13298.429605277162,71,9.495401232447277,2019,rural
15_06,2020-21,14649.098350227916,77,9.59213406649165,2020,rural
15_06,2021-22,15378.121236339524,68,9.640701079313132,2021,rural
15_06,2022-23,18020.89680702328,108,9.799287297239365,2022,rural
15_07,2020-21,17291.274547598532,5,9.757957291842382,2020,rural
15_07,2021-22,16248.005809438095,10,9.695725460808045,2021,rural
15_07,2022-23,15570.664792939975,22,9.653143960958296,2022,rural
15_08,2017-18,11527.894082523435,7,9.352524949792201,2017,rural
15_08,2018-19,15181.839532874585,8,9.62785522495654,2018,rural
15_08,2019-20,13224.922456882075,23,9.489858393335554,2019,rural
15_08,2020-21,14635.212030080716,22,9.591185686898093,2020,rural
15_08,2021-22,14741.337036877332,16,9.598410869694547,2021,rural
15_08,2022-23,17411.100705644774,37,9.764863253374038,2022,rural
16_01,2017-18,10719.475126700749,114,9.279817471364614,2017,rural
16_01,2018-19,11672.227141579955,185,9.364967550395377,2018,rural
16_01,2019-20,10470.04653495391,218,9.256273748453932,2019,rural
16_01,2020-21,11767.710854140329,215,9.373114691461087,2020,rural
16_01,2021-22,14066.740441814693,178,9.551568456021009,2021,rural
16_01,2022-23,15225.970987821389,240,9.63075786642768,2022,rural
16_02,2017-18,11083.331925238976,3,9.313197630369775,2017,rural
16_02,2018-19,12763.733196326233,12,9.454363084353455,2018,rural
16_02,2019-20,13455.620991267966,34,9.507152215293154,2019,rural
16_02,2020-21,15773.558860119761,54,9.66609032730085,2020,rural
16_02,2021-22,13254.445762054685,26,9.492088304348705,2021,rural
16_02,2022-23,11780.335409087262,52,9.374186929558068,2022,rural
16_03,2018-19,7049.300268128792,8,8.860683638132745,2018,rural
16_03,2019-20,13775.759874161124,14,9.530665795778162,2019,rural
16_03,2020-21,7838.317636292182,14,8.966779503109695,2020,rural
16_03,2021-22,10058.175025308721,17,9.216141018182087,2021,rural
16_03,2022-23,12560.771572016765,25,9.438333869028444,2022,rural
16_04,2017-18,9993.322553146065,37,9.209672404250012,2017,rural
16_04,2018-19,8716.404860811357,63,9.072962145285334,2018,rural
16_04,2019-20,12706.594368937438,43,9.449876379336,2019,rural
16_04,2020-21,11929.995391307746,46,9.386811128780717,2020,rural
16_04,2021-22,18888.546872988965,41,9.846311031808137,2021,rural
16_04,2022-23,18235.039637363534,22,9.81110027693735,2022,rural
16_05,2021-22,10468.24519182959,4,9.256101686362882,2021,rural
16_05,2022-23,19559.16227619483,17,9.881199114256248,2022,rural
16_06,2021-22,17216.003658286456,9,9.753594675454893,2021,rural
16_06,2022-23,19141.906763172232,20,9.859635281945339,2022,rural
16_07,2021-22,21939.059177428557,15,9.996023851297588,2021,rural
16_07,2022-23,22640.023361144697,18,10.027474564169268,2022,rural
16_08,2021-22,21481.855869392344,18,9.974963944769147,2021,rural
16_08,2022-23,22067.964768598507,15,10.00188227789832,2022,rural
17_01,2017-18,14524.448483722988,9,9.583588610859675,2017,rural
17_01,2018-19,15665.218687202196,16,9.659198163531569,2018,rural
17_01,2019-20,14678.940997971325,5,9.594169160463586,2019,rural
17_01,2020-21,16131.064059132568,6,9.688502136651637,2020,rural
17_01,2021-22,16700.39305057923,3,9.723187534090709,2021,rural
17_01,2022-23,17198.650808926395,7,9.752586218383373,2022,rural
17_02,2017-18,9250,1,9.132378830506472,2017,rural
17_02,2018-19,9921.199055139667,4,9.202429065468346,2018,rural
17_02,2019-20,11035.791069327535,5,9.30889900341889,2019,rural
17_02,2020-21,16110.777139000375,9,9.687243714548211,2020,rural
17_02,2021-22,13848.64634234532,8,9.535942769824134,2021,rural
17_02,2022-23,9860,1,9.19624144759668,2022,rural
17_03,2017-18,8966.666666666666,3,9.10126927692182,2017,rural
17_03,2021-22,22166.666666666668,3,10.006344937975836,2021,rural
17_03,2022-23,20195,2,9.913190327997514,2022,rural
17_04,2017-18,6697.441237547778,3,8.809480827591216,2017,rural
17_04,2018-19,5466.004079113031,23,8.606303112757956,2018,rural
17_04,2019-20,15666.091749980567,6,9.65925389454099,2019,rural
17_04,2020-21,10600,2,9.268609280100158,2020,rural
17_04,2021-22,3993.9394635370013,12,8.292533357009868,2021,rural
17_04,2022-23,4397.797683723168,9,8.388859168174633,2022,rural
17_05,2017-18,8000,4,8.987196820661973,2017,rural
17_05,2018-19,8000,1,8.987196820661973,2018,rural
17_05,2019-20,4741.01012248677,18,8.46400549799513,2019,rural
17_05,2020-21,2201.1960138814284,3,7.696756134299641,2020,rural
17_05,2021-22,19787.52244664688,19,9.892806838573811,2021,rural
17_05,2022-23,6114.656563792689,9,8.718443883632007,2022,rural
17_06,2017-18,8414.00323092168,33,9.037652648143936,2017,rural
17_06,2018-19,8506.758871566528,33,9.048616287865869,2018,rural
17_06,2019-20,9941.524820848781,30,9.204475690385538,2019,rural
17_06,2020-21,11704.36620427868,53,9.367717231024443,2020,rural
17_06,2021-22,13796.7508136762,77,9.532188395138665,2021,rural
17_06,2022-23,17017.937388346214,73,9.74202320725984,2022,rural
17_07,2019-20,8437.762968908415,9,9.040472501380556,2019,rural
17_07,2020-21,3666.6666666666665,3,8.207038263112398,2020,rural
17_07,2021-22,9523.382505601809,3,9.161505369889737,2021,rural
17_07,2022-23,7250,1,8.88875674784872,2022,rural
18_01,2021-22,24200,3,10.094107912144779,2021,rural
18_01,2022-23,15087.431477049131,12,9.62161732369202,2022,rural
18_02,2017-18,11950.359366244182,33,9.388516629396541,2017,rural
18_02,2018-19,15872.809509043003,37,9.672362830557939,2018,rural
18_02,2019-20,13032.96940294293,38,9.475237533867634,2019,rural
18_02,2020-21,16952.180176469123,39,9.738151728517721,2020,rural
18_02,2021-22,14180.735632225642,31,9.55963967689463,2021,rural
18_02,2022-23,12128.318615820772,29,9.403298378630476,2022,rural
18_03,2017-18,8935.484627078577,2,9.097785665303228,2017,rural
18_03,2018-19,13197.649819519462,14,9.487794048746954,2018,rural
18_03,2019-20,8885.314148510286,10,9.092155097139873,2019,rural
18_03,2020-21,15384.327932991711,25,9.641104603538544,2020,rural
18_03,2021-22,19396.920591236172,13,9.872869600041591,2021,rural
18_03,2022-23,13587.290950775834,39,9.516890145903625,2022,rural
18_04,2017-18,13359.143644918739,12,9.499956346602017,2017,rural
18_04,2018-19,15378.381861878303,16,9.640718026983546,2018,rural
18_04,2019-20,11506.84940128129,12,9.350697737163408,2019,rural
18_04,2020-21,19030.558002333484,7,9.853801282105891,2020,rural
18_04,2021-22,15810.091543730841,12,9.66840372042906,2021,rural
18_04,2022-23,10585.91855527275,5,9.267279958762108,2022,rural
18_05,2017-18,9000,3,9.104979856318357,2017,rural
18_05,2018-19,12543.706089326855,3,9.436974311936776,2018,rural
18_05,2019-20,18030.50791170931,6,9.799820486167159,2019,rural
18_05,2020-21,11487.05018020199,13,9.348975608569917,2020,rural
18_05,2021-22,10250,4,9.235032984566555,2021,rural
18_05,2022-23,19383.614463712784,6,9.872183372890433,2022,rural
18_06,2017-18,9037.534502242823,45,9.109141684135286,2017,rural
18_06,2018-19,10509.129464592994,62,9.259999631191464,2018,rural
18_06,2019-20,7493.224233647399,36,8.921754455666898,2019,rural
18_06,2020-21,13217.58101864248,45,9.489303117740334,2020,rural
18_06,2021-22,13344.113625354456,35,9.498830639651787,2021,rural
18_06,2022-23,13578.91138365456,30,9.516273234692859,2022,rural
18_07,2017-18,4162.666666666667,3,8.333911173527158,2017,rural
18_07,2018-19,17684.180070756192,10,9.780425737588036,2018,rural
18_07,2019-20,11408.840674826615,17,9.342143831631352,2019,rural
18_07,2020-21,12251.658356871876,12,9.413416582881533,2020,rural
18_07,2021-22,17769.813732654035,30,9.78525643896962,2021,rural
18_07,2022-23,25586.140168112877,18,10.149806084174836,2022,rural
18_08,2018-19,19121.112045246104,6,9.85854834627633,2018,rural
18_08,2019-20,34810,3,10.457659980805484,2019,rural
18_08,2020-21,19586.904761904763,2,9.882616497531428,2020,rural
18_08,2021-22,34371.9320488996,3,10.444995581499343,2021,rural
18_08,2022-23,19242.131002724247,6,9.864857477063726,2022,rural
18_09,2020-21,12046.459419967874,13,9.396526071674996,2020,rural
18_09,2021-22,10030,2,9.21333588095598,2021,rural
18_09,2022-23,23209.525550283106,9,10.052318057451757,2022,rural
18_10,2017-18,8063.101846553978,5,8.995053605952634,2017,rural
18_10,2018-19,8350.29866728495,45,9.030052585742341,2018,rural
18_10,2019-20,10410.21046822025,23,9.250542379293229,2019,rural
18_10,2020-21,20529.326066994672,20,9.929609682732556,2020,rural
18_10,2021-22,14381.655933912598,41,9.573708779993751,2021,rural
18_10,2022-23,14259.440327293627,41,9.565174445462704,2022,rural
18_11,2018-19,7989.05932974677,29,8.985828300884153,2018,rural
18_11,2019-20,15257.125385212528,7,9.63280191128829,2019,rural
18_11,2020-21,18048.813198956235,19,9.800835210849005,2020,rural
18_11,2021-22,14267.583957701501,28,9.565745386935445,2021,rural
18_11,2022-23,49319.80136662132,29,10.806080929829402,2022,rural
18_12,2018-19,16106.939014795013,17,9.687005452828778,2018,rural
18_12,2019-20,6844.311696528735,6,8.831173177009623,2019,rural
18_12,2020-21,8324.433698396204,13,9.02695028831822,2020,rural
18_12,2022-23,12779.762679139822,6,9.455618158051738,2022,rural
18_13,2017-18,14906.107543464423,18,9.609526310192509,2017,rural
18_13,2018-19,27543.210125597783,19,10.223511327784554,2018,rural
18_13,2019-20,21828.72716967468,37,9.990982141370198,2019,rural
18_13,2020-21,10022.919180094132,12,9.212629667547692,2020,rural
